agent,benchmark,instance_id,resolved,source_code_files,source_code_tokens,write_recall,write_precision,read_recall,read_precision,total_operations,total_reads,total_writes,unique_files_read,unique_files_written,unique_dirs,max_depth,first_write_at,reread_rate,churn_rate,conversion_rate,first_correct_read,first_correct_write,subagent_count
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-3f8de0268376e1f0fa6d9d61abb0d9d3d580ea7d,False,122,413239,0.8571,0.75,0.8571,0.6,91,45,15,10,8,4,1,69,0.7778,0.4667,1.0,1,69,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-407407d306e9431d6aa0ab566baa6e44e5ba2904,True,184,662303,1.0,0.5,1.0,0.2,38,20,6,5,2,6,4,26,0.75,0.6667,1.0,4,26,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-436341a4a522dc83eb8bddd1164b764c8dd6bc45,True,184,690144,1.0,0.5,1.0,0.5,41,17,11,4,4,2,1,25,0.7647,0.6364,1.0,2,25,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,True,170,605428,1.0,0.5,1.0,0.5,43,24,7,2,2,1,1,35,0.9167,0.7143,1.0,6,35,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-4a72295de7b91faa59d90a5bee91535bbe76755d,False,145,447441,0.2857,0.4,0.7143,0.1429,141,74,11,35,5,28,5,100,0.527,0.5455,0.4,13,121,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-4b680b996061044e93ef5977a081661665d3360a,True,122,406184,0.6667,0.6667,0.6667,0.2,52,31,4,10,3,3,1,45,0.6774,0.25,1.0,5,45,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-4c04acbd9ea5b073efe999e33381fa9f399d6f27,False,143,415402,0.3,0.6,0.4,0.5,92,51,11,8,5,3,1,69,0.8431,0.5455,0.75,6,69,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-50580f6e98eeb36f53f27222f7f4fdfea0b21e8d,False,183,638243,1.0,0.5,1.0,0.2,15,7,4,5,2,2,1,9,0.2857,0.5,1.0,4,9,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-54e73c2f5466ef5daec3fb30922b9ac654e4ed25,True,142,418183,0.75,0.75,1.0,0.3333,109,62,10,12,4,4,1,92,0.8065,0.6,0.75,10,92,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-5af1a227339e46c7abf3f2815e4c636a0c01098e,False,184,682388,0.75,0.75,1.0,0.4444,31,17,6,9,4,4,1,24,0.4706,0.3333,0.75,0,24,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-61c39637f2f3809e1b5dad05f0c57c799dce1587,True,184,646902,0.75,0.5,0.75,0.2727,114,61,12,11,6,8,4,67,0.8197,0.5,1.0,15,95,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-6682232b5c8a9d08c0e9f15bd90d41bff3875adc,True,154,515838,0.25,0.5,0.25,0.3333,15,4,4,3,2,1,1,7,0.25,0.5,1.0,4,7,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-6eff6a9329a65cc412e79b8f82444dfa3d0f0b5a,False,126,409834,0.375,0.6,0.625,0.2941,97,56,8,17,5,6,1,78,0.6964,0.375,0.6,0,78,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13,True,154,514496,1.0,1.0,1.0,0.3077,95,49,12,13,4,5,1,82,0.7347,0.6667,1.0,2,82,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-78b52d6a7f480bd610b692de9bf0c86f57332f23,False,176,621376,0.75,0.75,0.875,0.35,99,50,17,20,8,19,7,81,0.6,0.5294,0.8571,6,82,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,True,178,629889,0.5,0.3333,1.0,0.1429,88,39,8,14,3,8,4,48,0.641,0.625,0.5,7,60,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-7eb77f5b5127c847481bcf600b4dca2b7a85cf3e,True,137,424733,0.625,0.7143,0.625,0.5556,51,22,9,9,7,8,4,34,0.5909,0.2222,0.8,3,40,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,False,122,406852,0.8571,0.5455,1.0,0.3889,124,62,18,18,11,10,4,85,0.7097,0.3889,0.8571,6,86,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-8659668177f1feb65963db7a967347a79c5f9c40,True,147,359727,0.5,0.6667,0.5,0.5,28,9,14,4,3,2,1,13,0.5556,0.7857,1.0,0,13,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-86b60e1478e44d28b1aff6b9ac7e95ceb05bc5fc,False,150,404857,0.5714,0.5714,0.8571,0.24,59,39,11,25,7,7,4,43,0.359,0.3636,0.6667,4,46,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-878c25bf5a9c9fd88ac32eb843f5636834d5712d,False,184,651193,1.0,0.8333,1.0,0.8333,69,25,16,6,6,13,4,22,0.76,0.625,1.0,0,43,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,False,116,294739,0.4,0.6667,0.4,0.25,62,33,7,8,3,5,1,50,0.7576,0.5714,1.0,6,50,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-999529a05b202b0fd29c6fca5039a4c47a3766bb,False,152,450553,1.0,0.3333,1.0,0.2,20,9,5,5,3,2,1,13,0.4444,0.4,1.0,9,16,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-9a32a94806b54141b7ff12503c48da680ebcf199,True,126,414087,0.5714,0.5714,0.5714,0.4,77,37,11,10,7,8,3,63,0.7297,0.3636,1.0,5,63,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92,True,114,291905,1.0,1.0,1.0,0.7778,73,40,7,9,7,4,1,63,0.775,0.0,1.0,6,63,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-a76302c11174ca081f656c63a000ffa746e350af,True,184,700099,0.75,0.5,0.75,0.2727,116,56,8,11,6,10,5,90,0.8036,0.25,1.0,6,101,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-aaea15e516ece43978cf98e09e52080478b1d39f,True,126,409487,0.3333,0.6667,0.5,0.75,26,8,7,4,3,3,1,18,0.5,0.5714,0.6667,3,18,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,False,143,418863,1.0,0.75,1.0,0.375,88,63,8,8,4,2,1,76,0.873,0.5,1.0,2,76,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-ad2edbb8448e2c41a097f1c0b52696c0f6c5924d,False,154,513909,0.375,0.4286,0.875,0.2593,106,60,7,27,7,20,7,87,0.55,0.0,0.4286,6,95,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-b8db2e0b74f60cb7d45f710f255e061f054b6afc,True,138,428894,0.3333,1.0,0.3333,0.75,19,11,4,4,3,3,1,12,0.6364,0.25,1.0,1,12,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-be7b9114cc9545e68fb0ee7bc63d7ec53d1a00ad,True,183,637019,1.0,1.0,1.0,0.25,65,27,5,12,3,23,9,55,0.5556,0.4,1.0,9,55,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-c11ba27509f733d7d280bdf661cbbe2e7a99df4c,True,121,399720,0.7143,0.7143,0.8571,0.5455,98,45,12,11,7,20,9,67,0.7556,0.4167,0.8333,13,83,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-ca3f6b1dbf2cd24d1537bfda43e788443ce03a0c,False,152,456580,0.6,0.5,0.6,0.2143,74,42,12,14,6,17,8,56,0.6667,0.5,1.0,1,57,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-cc63a0eccfdd318e67c0a6edeffc7bf09b6025c0,True,150,376987,0.4,0.6667,0.4,0.4,15,5,5,5,3,4,1,9,0.0,0.4,1.0,4,9,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,False,117,295269,0.4545,0.7143,0.2727,0.2143,65,37,7,14,7,11,3,52,0.6216,0.0,0.6667,9,52,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-d576b6c6c15e56c47cc3e26f5878867677d4a9ea,True,128,412253,0.25,0.6667,0.375,0.75,18,7,3,4,3,2,1,14,0.4286,0.0,0.6667,0,14,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-dc496468b9e9fb73371f9606cdcdb0f8e12e70ca,True,181,640081,0.8333,0.7143,0.3333,0.2857,36,13,13,7,7,3,2,16,0.4615,0.4615,1.0,5,17,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e1df74cbc1a1d1889428b3333a3b2405c4651993,True,183,637831,0.25,0.5,0.25,0.5,12,5,4,2,2,1,1,6,0.6,0.5,1.0,2,6,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e3c27e1817d68248043bd09d63cc31f3344a6f2c,False,143,419512,0.3333,0.5,1.0,0.2727,53,25,4,11,2,5,1,46,0.56,0.5,0.3333,6,46,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,True,196,792745,1.0,0.5,1.0,0.3333,18,5,3,3,2,3,2,9,0.4,0.3333,1.0,1,12,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-e6c0da61324a0c04026ffd1c031436ee2be9503a,False,184,704463,0.3333,0.3333,1.0,0.1579,76,49,5,19,3,3,1,68,0.6122,0.4,0.3333,5,68,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-edb324c3d9ec3b107bf947f00e38af99d05b3e16,True,122,411746,0.5,0.5,0.5,0.5,15,8,4,2,2,1,1,10,0.75,0.5,1.0,1,10,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-f0b3a8b1db98eb1bd32685f1c36c41a99c3452ed,True,143,439955,0.5,0.75,0.5,0.5,38,14,7,6,4,11,7,18,0.5714,0.4286,1.0,4,28,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-f6509a537660ea2bce0e57958db762edd3a36702,False,175,612921,0.1667,1.0,0.1667,0.5,18,9,2,2,1,1,1,14,0.7778,0.5,1.0,2,14,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-f6cc8c263dc00329786fa516049c60d4779c4a07,False,190,734994,0.3333,0.5,0.3333,0.1429,29,9,5,7,2,15,9,14,0.2222,0.6,1.0,4,23,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-fd18df1dd4e4360f8932bc4b894bd8b40d654e7c,False,150,377064,0.6,0.75,0.6,0.3333,35,13,7,9,4,9,4,18,0.3077,0.4286,1.0,3,26,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_future-architect__vuls-fe8d252c51114e922e6836055ef86a15f79ad042,True,149,368491,1.0,0.8,1.0,0.2667,91,45,8,15,5,6,1,81,0.6667,0.375,1.0,15,81,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-007235446f85b1cbaef92664c3b3867517250f21,False,4399,23543620,0.5,0.3333,0.5,0.3333,37,22,12,3,3,3,3,20,0.8636,0.75,1.0,3,20,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322,True,4160,22065058,0.6667,1.0,0.7778,0.2593,258,145,9,27,6,16,4,224,0.8138,0.3333,0.8571,7,224,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-0ac7334939981cf85b9591ac295c3816954e287e,False,4449,23632929,1.0,1.0,1.0,0.25,92,44,13,16,4,11,4,72,0.6364,0.6923,1.0,6,72,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,False,3290,18435575,1.0,0.5,1.0,0.5,12,3,4,2,2,3,2,5,0.3333,0.5,1.0,0,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-10123c046e21e1826098e485a4c2212865a49d9f,True,4119,21790624,1.0,0.3333,1.0,0.2,101,58,10,5,3,8,4,81,0.9138,0.7,1.0,5,82,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-1316e6728a3ee2fc124e2ea0cc6a02044c87a144-v626ec2a48416b10a88641359a169d99e935ff037,False,4444,22774850,0.3333,0.5,0.3333,0.5,23,10,8,2,2,3,3,13,0.8,0.75,1.0,1,13,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-1330415d33a27594c948a36d9d7701f496229e9f,False,3796,19360469,1.0,0.5,1.0,0.25,19,9,8,4,2,3,3,7,0.5556,0.75,1.0,1,7,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-288c5519ce0dec9622361a5e5d6cd36aa2d9e348,True,5184,26710534,0.8,0.6667,0.8,0.2667,117,64,12,15,6,17,4,97,0.7656,0.5,1.0,5,98,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-326fd1d7be87b03998dbc53bc706fdef90f5065c-v626ec2a48416b10a88641359a169d99e935ff037,True,4450,23605837,0.6667,0.4,1.0,0.2727,239,124,30,11,5,12,4,170,0.9113,0.8333,0.6667,8,171,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,True,3341,18152947,0.5333,0.8,0.3333,0.4545,122,43,16,11,10,17,5,62,0.7442,0.375,1.0,15,89,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-3fa6904377c006497169945428e8197158667910-v626ec2a48416b10a88641359a169d99e935ff037,False,3900,19876759,1.0,0.8,1.0,0.3077,206,100,42,13,5,8,3,135,0.87,0.881,1.0,8,135,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,True,4435,22755630,1.0,0.5,1.0,0.3333,22,11,3,3,2,4,2,14,0.7273,0.3333,1.0,3,14,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,True,3796,19367013,1.0,0.6667,1.0,0.1818,100,51,8,11,3,13,3,80,0.7843,0.625,1.0,8,80,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-4d0117b50dc8cdb91c94b537a4844776b224cd3d,False,5114,25828126,0.6667,0.4,1.0,0.3333,125,72,19,9,5,9,4,104,0.875,0.7368,0.6667,6,105,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-59d39dee5a8a66e5b8a18a9085a199d369b1fba8-v626ec2a48416b10a88641359a169d99e935ff037,True,4796,24431516,0.6667,0.5,0.3333,0.1111,33,13,6,9,4,6,4,24,0.3077,0.3333,1.0,4,25,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,False,4439,22767390,0.5,0.5,0.5,0.0714,106,54,5,14,2,10,3,89,0.7407,0.6,1.0,12,89,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-629dc432eb191ca479588a8c49205debb83e80e2,False,4821,24534848,1.0,0.5,0.0,0.0,7,2,2,2,2,4,3,4,0.0,0.0,0.0,,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-6a14edcf1ff010172fdbac622d0a474ed6af46de,True,3338,18609470,1.0,0.625,1.0,0.2941,140,73,8,17,8,10,4,107,0.7671,0.0,1.0,5,108,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460-v626ec2a48416b10a88641359a169d99e935ff037,False,3891,19866656,0.2,0.5,0.0,0.0,15,6,2,4,2,5,2,12,0.3333,0.0,0.0,,13,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3-v626ec2a48416b10a88641359a169d99e935ff037,True,4444,22781339,1.0,0.6,1.0,0.4286,180,103,19,14,10,19,4,129,0.8641,0.4737,1.0,8,130,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-78b0d8c72637df1129fb6ff84fc49ef4b5ab1288,False,5935,29247953,0.8333,0.625,0.8333,0.4545,132,66,25,11,8,10,4,93,0.8333,0.68,1.0,0,94,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-82185f232ae8974258397e121b3bc2ed0c3729ed-v626ec2a48416b10a88641359a169d99e935ff037,False,4446,22795457,0.5,0.6667,0.75,0.75,63,34,8,4,3,9,4,46,0.8824,0.625,0.6667,0,47,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-87a593518b6ce94624f6c28516ce38cc30cbea5a,False,4034,11397512,1.0,0.6667,0.5,0.0909,37,12,4,11,3,17,6,23,0.0833,0.25,1.0,6,30,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-89f0432ad5dc70f1f6a30ec3a8363d548371a718,False,4400,23543735,0.1667,0.5,0.1667,0.5,15,6,3,2,2,2,2,6,0.6667,0.3333,1.0,0,6,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-96019ce0be7a2c8e36363f359eb7c943b41dde70,True,3905,19897373,1.0,0.6667,1.0,0.1818,62,32,7,11,3,10,4,53,0.6562,0.5714,1.0,9,53,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,False,5045,25496642,1.0,0.5,1.0,0.25,56,33,4,4,2,2,2,50,0.8788,0.5,1.0,3,50,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-ac2fb2f9b4fd1896b554d3011df23d3d71295779,True,3807,19417735,0.75,1.0,0.75,0.5,53,24,8,6,3,5,2,38,0.75,0.625,1.0,1,38,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-b4e7cd3a5e246736d3fe8d6886af55030b232277,False,5045,25497168,1.0,1.0,1.0,0.6,85,38,12,10,6,5,3,72,0.7368,0.5,1.0,10,72,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,False,4400,23537606,0.8,0.6667,1.0,0.4545,95,49,10,11,6,13,4,72,0.7755,0.4,0.8,10,84,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-ba6c4a135412c4296dd5551bd94042f0dc024504-v626ec2a48416b10a88641359a169d99e935ff037,False,3340,18151549,0.8,0.8,1.0,0.625,146,86,12,8,5,5,3,129,0.907,0.5833,0.8,13,129,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-bb69574e02bd62e5ccd3cebb25e1c992641afb2a,False,3796,19360348,0.6667,0.6667,1.0,0.6,19,8,6,5,3,4,3,8,0.375,0.5,0.6667,1,8,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-c1b1c6a1541c478d7777a48fca993cc8206c73b9,True,3795,19368557,0.625,0.625,0.75,0.2609,167,86,21,23,8,15,4,140,0.7326,0.619,0.8333,16,142,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f,True,5958,29333909,1.0,1.0,1.0,0.2727,125,64,5,11,3,7,3,115,0.8281,0.4,1.0,10,115,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-c782838c3a174fdff80cafd8cd3b1aa4dae8beb2,False,4830,24559953,1.0,0.75,1.0,0.2308,237,126,22,26,8,13,4,179,0.7937,0.6364,1.0,15,197,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-db89206db6c2969266e664c7c0fb51b70e958b64,False,4160,22065755,1.0,1.0,1.0,0.6667,190,96,39,6,4,5,2,122,0.9375,0.8974,1.0,0,122,3
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-dd3977957a67bedaf604ad6ca255ba8c7b6704e9,True,3888,19841825,0.25,0.5,0.25,0.5,15,5,2,2,2,2,2,12,0.6,0.0,1.0,4,12,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540-v626ec2a48416b10a88641359a169d99e935ff037,False,3888,19848556,0.75,0.8571,0.75,0.6,155,86,26,10,7,10,4,110,0.8837,0.7308,1.0,11,117,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-eda668c30d9d3b56d9c69197b120b01013611186,False,5934,29227249,1.0,0.3333,1.0,0.3333,40,17,13,3,3,7,4,25,0.8235,0.7692,1.0,2,26,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12,False,4830,24561713,1.0,0.6667,0.0,0.0,87,40,3,7,3,7,3,73,0.825,0.0,0.0,,74,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-fb0ab2b9b771377a689fd0d0374777c251e58bbf,False,5112,25824832,0.4,0.5,0.2,0.0833,55,29,7,12,4,6,3,46,0.5862,0.4286,1.0,14,46,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_gravitational__teleport-fd2959260ef56463ad8afa4c973f47a50306edd4,False,3807,19418313,0.75,0.6,1.0,0.2857,179,99,9,14,5,11,4,114,0.8586,0.4444,0.75,14,163,2
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,667,946019,0.5,0.5,1.0,0.1667,48,28,4,12,2,4,4,40,0.5714,0.5,0.5,6,40,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-03095f2680f7516fca35a58e665bf2a41f006273-v8717e18970bcdc4e0d2cea3b1527752b21e74866,False,606,819596,1.0,1.0,1.0,0.3333,10,4,2,3,1,4,3,5,0.25,0.5,1.0,0,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-08ac40d050a64e1d2646ece4959af0c42bf6b7b5-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,687,993323,1.0,0.2,1.0,0.1111,127,60,12,18,10,14,6,96,0.7,0.1667,1.0,8,96,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,False,674,963070,0.1667,1.0,0.1667,0.2,28,13,2,5,1,9,4,21,0.6154,0.5,1.0,2,21,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-0a90f9f0256e4f933523e9842799e39f95ae29ce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,False,616,859827,1.0,0.5,1.0,0.5,63,36,7,6,6,12,4,49,0.8333,0.1429,1.0,0,50,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-0d13e6b4bf80bced6c0946b969b9a1b6963f6bce-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,True,660,930429,1.0,0.5,1.0,0.5,13,4,5,2,2,4,4,4,0.5,0.6,1.0,1,4,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-0dc5b20fa186f9714f8a838178597e69f549d026-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,True,612,859126,1.0,0.5,1.0,0.1667,52,30,5,6,2,7,6,33,0.8,0.6,1.0,0,33,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-111347e9583372e8ef91c82e0612ea437ae3a9c9-v2d9a6c849c60ed19fd0858ce9e40b7cc8e097e59,False,612,859111,0.6,1.0,0.8,0.3636,45,24,7,11,3,6,6,31,0.5417,0.5714,0.75,2,31,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-11838fad1028672eb975c79d8984f03348500173-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,671,973702,1.0,0.3333,1.0,0.0909,75,38,6,11,3,11,6,63,0.7105,0.5,1.0,4,64,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-123e6e5e1c85b9c07d1e98f70bfc480bc8016890-v2733ff199fb72f0d033a30dc62cb0a4742e3a7f4,True,653,921030,0.5,0.5,0.5,0.5,17,2,8,2,2,3,2,3,0.0,0.75,1.0,0,3,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,False,649,898698,1.0,0.75,1.0,0.25,64,39,9,12,4,9,4,49,0.6923,0.5556,1.0,4,49,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-1894cb48d6e7fb498295a5d3ed0596f6f603b784-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,673,960799,0.6667,0.4,0.6667,0.4,38,20,7,5,5,8,4,26,0.75,0.2857,1.0,1,27,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,True,649,898578,0.25,0.5,1.0,0.6667,22,10,4,6,2,6,4,15,0.4,0.5,0.25,1,15,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-25858f9f0c165df25742acf8309ce909773f0cdd-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,649,910360,1.0,0.6667,0.75,0.4286,76,42,14,7,6,9,3,44,0.8333,0.5714,1.0,1,44,1
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-2abe28b472ffed563a87cfe83685b161b35263b0-v13642507b4fc1f8d234172bf8129942da2c2ca26,True,688,995999,1.0,1.0,1.0,1.0,13,6,3,1,1,2,2,5,0.8333,0.6667,1.0,1,5,0
github-copilot-cli-claude-opus-4.6,swebench-pro,instance_internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c-v0f5aece3601a5b4419f7ccec1dbda2071be28ee4,False,688,996378,0.5,0.5,0.5,0.5,26,12,6,2,2,5,3,12,0.8333,0.6667,1.0,2,12,0
